date,region,species,obs_freq,count,wind_speed
2020-07-09,Süd,Tufted Duck,1,1,14.1
2020-07-10,Nord,Mallard,1,15,22.1
2020-07-10,Süd,Mallard,1,1,19.9
2020-07-10,Süd,Tufted Duck,1,100,19.9
2020-07-11,Nord,Mallard,1,16,20.5
2020-07-11,Nord,Tufted Duck,1,2,20.5
2020-07-11,Süd,Mallard,1,1,9.6
2020-07-11,Süd,Tufted Duck,1,1,9.6
2020-07-12,Süd,Mallard,1,5,12.0
2020-07-12,Süd,Tufted Duck,1,8,12.0
2020-07-13,Süd,Mallard,1,10,17.2
2020-07-14,Süd,Mallard,1,10,10.6
2020-07-15,Süd,Mallard,1,4,12.1
2020-07-15,Süd,Tufted Duck,1,6,12.1
2020-07-16,Süd,Mallard,1,1,14.9
2020-07-16,Süd,Tufted Duck,1,1,14.9
2020-07-17,Nord,Mallard,1,34,9.5
2020-07-17,Süd,Mallard,1,27,12.2
2020-07-18,Nord,Mallard,1,16,10.3
2020-07-18,Nord,Tufted Duck,1,10,10.3
2020-07-18,Süd,Mallard,1,1,11.9
2020-07-18,Süd,Tufted Duck,1,20,11.9
2020-07-19,Süd,Mallard,1,1,9.2
2020-07-19,Süd,Tufted Duck,1,20,9.2
2020-07-20,Süd,Mallard,1,12,10.7
2020-07-20,Süd,Tufted Duck,1,1,10.7
2020-07-21,Süd,Mallard,1,6,13.3
2020-07-22,Nord,Mallard,1,7,14.1
2020-07-22,Nord,Tufted Duck,1,4,14.1
2020-07-22,Süd,Mallard,1,2,13.2
2020-07-22,Süd,Tufted Duck,1,2,13.2
2020-07-23,Nord,Mallard,1,32,13.6
2020-07-23,Nord,Tufted Duck,1,16,13.6
2020-07-23,Süd,Mallard,1,3,14.9
2020-07-23,Süd,Tufted Duck,1,1,14.9
2020-07-24,Süd,Mallard,1,1,15.5
2020-07-24,Süd,Tufted Duck,1,1,15.5
2020-07-25,Süd,Mallard,1,1,14.4
2020-07-25,Süd,Tufted Duck,1,2,14.4
2020-07-26,Nord,Mallard,1,10,19.8
2020-07-26,Süd,Mallard,1,1,14.6
2020-07-26,Süd,Tufted Duck,1,1,14.6
2020-07-27,Süd,Mallard,1,14,14.0
2020-07-27,Süd,Tufted Duck,1,10,14.0
2020-07-28,Süd,Mallard,1,40,19.3
2020-07-28,Süd,Tufted Duck,1,1,19.3
2020-07-29,Süd,Mallard,1,9,11.5
2020-07-29,Süd,Tufted Duck,1,9,11.5
2020-07-30,Süd,Mallard,1,15,9.5
2020-07-30,Süd,Tufted Duck,1,1,9.5
2020-07-31,Süd,Mallard,1,10,8.4
2020-07-31,Süd,Tufted Duck,1,1,8.4
2020-08-01,Nord,Mallard,1,15,18.0
2020-08-01,Süd,Mallard,1,3,15.8
2020-08-01,Süd,Tufted Duck,1,1,15.8
2020-08-02,Nord,Mallard,1,6,16.0
2020-08-02,Süd,Mallard,1,30,17.3
2020-08-02,Süd,Tufted Duck,1,1,17.3
2020-08-03,Süd,Mallard,1,1,18.5
2020-08-03,Süd,Tufted Duck,1,10,18.5
2020-08-04,Süd,Mallard,1,1,20.6
2020-08-04,Süd,Tufted Duck,1,4,20.6
2020-08-05,Süd,Mallard,1,1,15.5
2020-08-05,Süd,Tufted Duck,1,1,15.5
2020-08-06,Nord,Mallard,1,5,15.2
2020-08-06,Süd,Mallard,1,1,15.6
2020-08-06,Süd,Tufted Duck,1,1,15.6
2020-08-07,Süd,Mallard,1,15,13.6
2020-08-07,Süd,Tufted Duck,1,2,13.6
2020-08-08,Nord,Mallard,1,6,17.7
2020-08-08,Nord,Tufted Duck,1,12,17.7
2020-08-08,Süd,Mallard,1,8,10.2
2020-08-08,Süd,Tufted Duck,1,2,10.2
2020-08-09,Nord,Mallard,1,2,14.9
2020-08-09,Nord,Tufted Duck,1,1,14.9
2020-08-09,Süd,Mallard,1,1,10.3
2020-08-09,Süd,Tufted Duck,1,1,10.3
2020-08-10,Süd,Mallard,1,1,10.6
2020-08-10,Süd,Tufted Duck,1,8,10.6
2020-08-11,Süd,Mallard,1,8,14.0
2020-08-11,Süd,Tufted Duck,1,1,14.0
2020-08-12,Süd,Mallard,1,1,10.7
2020-08-12,Süd,Tufted Duck,1,10,10.7
2020-08-13,Süd,Mallard,1,2,19.6
2020-08-14,Süd,Mallard,1,1,16.2
2020-08-14,Süd,Tufted Duck,1,36,16.2
2020-08-15,Süd,Mallard,1,4,15.5
2020-08-15,Süd,Tufted Duck,1,1,15.5
2020-08-16,Süd,Mallard,1,12,13.2
2020-08-16,Süd,Tufted Duck,1,1,13.2
2020-08-17,Süd,Mallard,1,7,17.6
2020-08-18,Nord,Mallard,1,38,14.4
2020-08-18,Süd,Mallard,1,2,13.5
2020-08-18,Süd,Tufted Duck,1,60,13.5
2020-08-19,Nord,Mallard,1,12,10.8
2020-08-19,Nord,Tufted Duck,1,6,10.8
2020-08-19,Süd,Mallard,1,1,15.3
2020-08-19,Süd,Tufted Duck,1,1,15.3
2020-08-20,Süd,Mallard,1,1,9.7
2020-08-20,Süd,Tufted Duck,1,1,9.7
2020-08-21,Nord,Mallard,1,2,17.1
2020-08-21,Süd,Mallard,1,2,10.7
2020-08-21,Süd,Tufted Duck,1,1,10.7
2020-08-22,Süd,Mallard,1,1,16.6
2020-08-22,Süd,Tufted Duck,1,2,16.6
2020-08-23,Nord,Mallard,1,1,27.3
2020-08-23,Süd,Mallard,1,60,17.6
2020-08-23,Süd,Tufted Duck,1,14,17.6
2020-08-24,Süd,Mallard,1,1,9.9
2020-08-24,Süd,Tufted Duck,1,1,9.9
2020-08-25,Süd,Mallard,1,51,11.8
2020-08-25,Süd,Tufted Duck,1,4,11.8
2020-08-26,Süd,Mallard,1,120,34.2
2020-08-26,Süd,Tufted Duck,1,10,34.2
2020-08-27,Süd,Mallard,1,1,11.3
2020-08-27,Süd,Tufted Duck,1,1,11.3
2020-08-28,Süd,Mallard,1,11,13.8
2020-08-28,Süd,Tufted Duck,1,5,13.8
2020-08-29,Süd,Mallard,1,10,11.0
2020-08-29,Süd,Tufted Duck,1,40,11.0
2020-08-30,Nord,Mallard,1,1,10.4
2020-08-30,Süd,Mallard,1,27,28.6
2020-08-30,Süd,Tufted Duck,1,40,28.6
2020-08-31,Süd,Mallard,1,1,18.8
2020-08-31,Süd,Tufted Duck,1,50,18.8
2020-09-01,Süd,Mallard,1,25,7.8
2020-09-02,Süd,Mallard,1,1,7.9
2020-09-02,Süd,Tufted Duck,1,1,7.9
2020-09-03,Süd,Mallard,1,20,12.5
2020-09-03,Süd,Tufted Duck,1,350,12.5
2020-09-04,Süd,Mallard,1,4,11.7
2020-09-04,Süd,Tufted Duck,1,15,11.7
2020-09-05,Süd,Mallard,1,84,15.6
2020-09-05,Süd,Eurasian Wigeon,1,2,15.6
2020-09-05,Süd,Tufted Duck,1,20,15.6
2020-09-06,Süd,Mallard,1,2,12.8
2020-09-06,Süd,Eurasian Wigeon,1,3,12.8
2020-09-06,Süd,Tufted Duck,1,8,12.8
2020-09-07,Süd,Mallard,1,2,8.4
2020-09-07,Süd,Eurasian Wigeon,1,2,8.4
2020-09-07,Süd,Tufted Duck,1,24,8.4
2020-09-08,Nord,Mallard,1,41,24.1
2020-09-08,Süd,Mallard,1,5,7.1
2020-09-08,Süd,Tufted Duck,1,15,7.1
2020-09-09,Süd,Mallard,1,4,9.5
2020-09-09,Süd,Tufted Duck,1,1,9.5
2020-09-10,Süd,Mallard,1,64,9.8
2020-09-10,Süd,Tufted Duck,1,10,9.8
2020-09-11,Süd,Mallard,1,1,9.5
2020-09-11,Süd,Eurasian Wigeon,1,2,9.5
2020-09-11,Süd,Tufted Duck,1,21,9.5
2020-09-12,Süd,Mallard,1,2,6.8
2020-09-12,Süd,Tufted Duck,1,1,6.8
2020-09-13,Süd,Mallard,1,2,10.8
2020-09-13,Süd,Eurasian Wigeon,1,2,10.8
2020-09-13,Süd,Tufted Duck,1,250,10.8
2020-09-14,Süd,Mallard,1,4,11.4
2020-09-14,Süd,Tufted Duck,1,28,11.4
2020-09-15,Süd,Mallard,1,10,8.6
2020-09-15,Süd,Eurasian Wigeon,1,1,8.6
2020-09-15,Süd,Tufted Duck,1,1,8.6
2020-09-16,Süd,Mallard,1,40,11.0
2020-09-16,Süd,Eurasian Wigeon,1,1,11.0
2020-09-16,Süd,Tufted Duck,1,1,11.0
2020-09-17,Süd,Mallard,1,34,14.0
2020-09-17,Süd,Eurasian Wigeon,1,1,14.0
2020-09-17,Süd,Tufted Duck,1,2,14.0
2020-09-18,Süd,Mallard,1,70,17.4
2020-09-18,Süd,Eurasian Wigeon,1,2,17.4
2020-09-18,Süd,Tufted Duck,1,3,17.4
2020-09-19,Süd,Mallard,1,1,9.1
2020-09-19,Süd,Eurasian Wigeon,1,10,9.1
2020-09-19,Süd,Tufted Duck,1,1,9.1
2020-09-20,Süd,Mallard,1,1,8.9
2020-09-20,Süd,Tufted Duck,1,40,8.9
2020-09-21,Süd,Mallard,1,1,7.7
2020-09-22,Süd,Mallard,1,300,11.2
2020-09-22,Süd,Eurasian Wigeon,1,4,11.2
2020-09-22,Süd,Tufted Duck,1,12,11.2
2020-09-23,Süd,Mallard,1,6,14.4
2020-09-24,Süd,Mallard,1,1,14.4
2020-09-24,Süd,Eurasian Wigeon,1,1,14.4
2020-09-24,Süd,Tufted Duck,1,45,14.4
2020-09-25,Süd,Mallard,1,25,18.4
2020-09-25,Süd,Tufted Duck,1,4,18.4
2020-09-26,Süd,Mallard,1,1,30.0
2020-09-26,Süd,Eurasian Wigeon,1,1,30.0
2020-09-26,Süd,Tufted Duck,1,7,30.0
2020-09-27,Süd,Mallard,1,1,23.3
2020-09-27,Süd,Eurasian Wigeon,1,2,23.3
2020-09-27,Süd,Tufted Duck,1,1,23.3
2020-09-28,Süd,Mallard,1,6,9.4
2020-09-28,Süd,Eurasian Wigeon,1,3,9.4
2020-09-28,Süd,Tufted Duck,1,1,9.4
2020-09-29,Nord,Mallard,1,10,15.5
2020-09-29,Nord,Tufted Duck,1,28,15.5
2020-09-29,Süd,Mallard,1,18,18.1
2020-09-29,Süd,Tufted Duck,1,6,18.1
2020-09-30,Süd,Mallard,1,1,9.7
2020-09-30,Süd,Eurasian Wigeon,1,2,9.7
2020-09-30,Süd,Tufted Duck,1,1,9.7
2020-10-01,Nord,Mallard,1,8,23.7
2020-10-01,Nord,Tufted Duck,1,1,23.7
2020-10-01,Süd,Mallard,1,12,9.7
2020-10-01,Süd,Eurasian Wigeon,1,4,9.7
2020-10-01,Süd,Tufted Duck,1,1,9.7
2020-10-02,Nord,Mallard,1,3,24.2
2020-10-02,Nord,Tufted Duck,1,8,24.2
2020-10-02,Süd,Mallard,1,80,19.4
2020-10-02,Süd,Eurasian Wigeon,1,10,19.4
2020-10-02,Süd,Tufted Duck,1,6,19.4
2020-10-03,Nord,Mallard,1,1,31.3
2020-10-03,Nord,Tufted Duck,1,1,31.3
2020-10-03,Süd,Mallard,1,30,27.6
2020-10-03,Süd,Eurasian Wigeon,1,8,27.6
2020-10-03,Süd,Tufted Duck,1,20,27.6
2020-10-04,Nord,Mallard,1,3,29.5
2020-10-04,Nord,Tufted Duck,1,50,29.5
2020-10-04,Süd,Mallard,1,5,15.7
2020-10-04,Süd,Eurasian Wigeon,1,15,15.7
2020-10-04,Süd,Tufted Duck,1,1,15.7
2020-10-05,Süd,Mallard,1,19,19.2
2020-10-05,Süd,Eurasian Wigeon,1,22,19.2
2020-10-05,Süd,Tufted Duck,1,2,19.2
2020-10-06,Nord,Mallard,1,6,22.2
2020-10-06,Nord,Tufted Duck,1,74,22.2
2020-10-06,Süd,Mallard,1,1,17.6
2020-10-06,Süd,Eurasian Wigeon,1,1,17.6
2020-10-06,Süd,Tufted Duck,1,1,17.6
2020-10-07,Nord,Mallard,1,155,20.8
2020-10-07,Nord,Tufted Duck,1,1,20.8
2020-10-07,Süd,Mallard,1,1,25.1
2020-10-07,Süd,Tufted Duck,1,1,25.1
2020-10-08,Nord,Mallard,1,8,29.0
2020-10-08,Süd,Mallard,1,20,17.4
2020-10-08,Süd,Tufted Duck,1,2,17.4
2020-10-09,Nord,Mallard,1,2,17.2
2020-10-09,Nord,Tufted Duck,1,30,17.2
2020-10-09,Süd,Mallard,1,1,13.5
2020-10-09,Süd,Eurasian Wigeon,1,30,13.5
2020-10-09,Süd,Tufted Duck,1,1,13.5
2020-10-10,Nord,Mallard,1,4,25.1
2020-10-10,Nord,Tufted Duck,1,1,25.1
2020-10-10,Süd,Mallard,1,12,14.3
2020-10-10,Süd,Tufted Duck,1,8,14.3
2020-10-11,Süd,Mallard,1,85,9.3
2020-10-11,Süd,Eurasian Wigeon,1,2,9.3
2020-10-11,Süd,Tufted Duck,1,8,9.3
2020-10-12,Süd,Mallard,1,37,14.0
2020-10-12,Süd,Eurasian Wigeon,1,1,14.0
2020-10-12,Süd,Tufted Duck,1,30,14.0
2020-10-13,Nord,Mallard,1,4,12.8
2020-10-13,Nord,Eurasian Wigeon,1,12,12.8
2020-10-13,Nord,Tufted Duck,1,6,12.8
2020-10-13,Süd,Mallard,1,1,10.1
2020-10-13,Süd,Eurasian Wigeon,1,1,10.1
2020-10-13,Süd,Tufted Duck,1,1,10.1
2020-10-14,Süd,Mallard,1,100,13.9
2020-10-14,Süd,Tufted Duck,1,400,13.9
2020-10-15,Nord,Eurasian Wigeon,1,290,20.8
2020-10-15,Süd,Mallard,1,10,10.5
2020-10-15,Süd,Eurasian Wigeon,1,6,10.5
2020-10-15,Süd,Tufted Duck,1,1,10.5
2020-10-16,Nord,Mallard,1,24,9.8
2020-10-16,Süd,Mallard,1,35,12.6
2020-10-16,Süd,Eurasian Wigeon,1,2,12.6
2020-10-16,Süd,Tufted Duck,1,3,12.6
2020-10-17,Süd,Mallard,1,1,9.3
2020-10-17,Süd,Eurasian Wigeon,1,5,9.3
2020-10-17,Süd,Tufted Duck,1,52,9.3
2020-10-18,Süd,Mallard,1,15,10.9
2020-10-18,Süd,Eurasian Wigeon,1,22,10.9
2020-10-18,Süd,Tufted Duck,1,6,10.9
2020-10-19,Süd,Mallard,1,50,10.6
2020-10-19,Süd,Tufted Duck,1,14,10.6
2020-10-20,Nord,Mallard,1,28,18.8
2020-10-20,Nord,Tufted Duck,1,2,18.8
2020-10-20,Süd,Mallard,1,35,9.5
2020-10-20,Süd,Eurasian Wigeon,1,3,9.5
2020-10-20,Süd,Tufted Duck,1,5,9.5
2020-10-21,Nord,Tufted Duck,1,22,32.3
2020-10-21,Süd,Mallard,1,16,10.1
2020-10-21,Süd,Eurasian Wigeon,1,1,10.1
2020-10-21,Süd,Tufted Duck,1,6,10.1
2020-10-22,Süd,Mallard,1,34,10.6
2020-10-23,Nord,Mallard,1,4,17.2
2020-10-23,Nord,Tufted Duck,1,18,17.2
2020-10-23,Süd,Mallard,1,1,12.9
2020-10-23,Süd,Eurasian Wigeon,1,5,12.9
2020-10-23,Süd,Tufted Duck,1,12,12.9
2020-10-24,Süd,Mallard,1,1,19.1
2020-10-24,Süd,Eurasian Wigeon,1,15,19.1
2020-10-24,Süd,Tufted Duck,1,1,19.1
2020-10-25,Nord,Mallard,1,12,23.3
2020-10-25,Nord,Tufted Duck,1,77,23.3
2020-10-25,Süd,Mallard,1,1,9.7
2020-10-25,Süd,Eurasian Wigeon,1,20,9.7
2020-10-25,Süd,Tufted Duck,1,1,9.7
2020-10-26,Nord,Mallard,1,24,15.9
2020-10-26,Nord,Eurasian Wigeon,1,34,15.9
2020-10-26,Nord,Tufted Duck,1,14,15.9
2020-10-26,Süd,Mallard,1,2,20.2
2020-10-27,Nord,Mallard,1,2,26.0
2020-10-27,Nord,Tufted Duck,1,75,26.0
2020-10-27,Süd,Mallard,1,8,13.3
2020-10-27,Süd,Tufted Duck,1,2,13.3
2020-10-28,Süd,Mallard,1,20,13.0
2020-10-28,Süd,Eurasian Wigeon,1,2,13.0
2020-10-28,Süd,Tufted Duck,1,1,13.0
2020-10-29,Süd,Mallard,1,30,26.1
2020-10-29,Süd,Tufted Duck,1,10,26.1
2020-10-30,Süd,Mallard,1,10,22.4
2020-10-30,Süd,Eurasian Wigeon,1,1,22.4
2020-10-30,Süd,Tufted Duck,1,4,22.4
2020-10-31,Nord,Mallard,1,18,18.1
2020-10-31,Süd,Mallard,1,8,9.8
2020-10-31,Süd,Eurasian Wigeon,1,26,9.8
2020-10-31,Süd,Tufted Duck,1,10,9.8
2020-11-01,Nord,Mallard,1,7,24.7
2020-11-01,Süd,Mallard,1,1,18.1
2020-11-01,Süd,Eurasian Wigeon,1,1,18.1
2020-11-01,Süd,Tufted Duck,1,1,18.1
2020-11-02,Süd,Mallard,1,15,18.9
2020-11-02,Süd,Eurasian Wigeon,1,1,18.9
2020-11-02,Süd,Tufted Duck,1,300,18.9
2020-11-03,Nord,Mallard,1,11,21.5
2020-11-03,Nord,Tufted Duck,1,1,21.5
2020-11-04,Süd,Mallard,1,3,15.1
2020-11-04,Süd,Tufted Duck,1,12,15.1
2020-11-05,Nord,Mallard,1,30,22.1
2020-11-05,Nord,Tufted Duck,1,6,22.1
2020-11-05,Süd,Mallard,1,16,11.8
2020-11-05,Süd,Eurasian Wigeon,1,1,11.8
2020-11-05,Süd,Tufted Duck,1,1,11.8
2020-11-06,Süd,Mallard,1,150,10.3
2020-11-06,Süd,Eurasian Wigeon,1,2,10.3
2020-11-06,Süd,Tufted Duck,1,1,10.3
2020-11-07,Nord,Mallard,1,8,13.3
2020-11-07,Nord,Eurasian Wigeon,1,14,13.3
2020-11-07,Nord,Tufted Duck,1,22,13.3
2020-11-07,Süd,Mallard,1,10,9.0
2020-11-07,Süd,Eurasian Wigeon,1,1,9.0
2020-11-07,Süd,Tufted Duck,1,40,9.0
2020-11-08,Süd,Mallard,1,20,8.9
2020-11-08,Süd,Eurasian Wigeon,1,50,8.9
2020-11-08,Süd,Tufted Duck,1,6,8.9
2020-11-09,Süd,Mallard,1,1,9.0
2020-11-09,Süd,Eurasian Wigeon,1,1,9.0
2020-11-09,Süd,Tufted Duck,1,1,9.0
2020-11-10,Süd,Eurasian Wigeon,1,1,5.6
2020-11-11,Süd,Mallard,1,6,9.4
2020-11-11,Süd,Eurasian Wigeon,1,1,9.4
2020-11-11,Süd,Tufted Duck,1,1,9.4
2020-11-12,Süd,Mallard,1,2,10.9
2020-11-12,Süd,Eurasian Wigeon,1,4,10.9
2020-11-12,Süd,Tufted Duck,1,150,10.9
2020-11-13,Nord,Mallard,1,2,14.4
2020-11-13,Nord,Tufted Duck,1,31,14.4
2020-11-13,Süd,Mallard,1,5,9.4
2020-11-13,Süd,Tufted Duck,1,80,9.4
2020-11-14,Nord,Mallard,1,60,13.3
2020-11-14,Nord,Eurasian Wigeon,1,10,13.3
2020-11-14,Süd,Mallard,1,1,11.0
2020-11-14,Süd,Eurasian Wigeon,1,12,11.0
2020-11-14,Süd,Tufted Duck,1,325,11.0
2020-11-15,Nord,Mallard,1,1,26.6
2020-11-15,Nord,Tufted Duck,1,55,26.6
2020-11-15,Süd,Mallard,1,6,12.4
2020-11-15,Süd,Eurasian Wigeon,1,12,12.4
2020-11-15,Süd,Tufted Duck,1,5,12.4
2020-11-16,Süd,Mallard,1,22,25.3
2020-11-16,Süd,Tufted Duck,1,6,25.3
2020-11-17,Nord,Mallard,1,50,23.2
2020-11-17,Süd,Mallard,1,2,12.0
2020-11-17,Süd,Eurasian Wigeon,1,7,12.0
2020-11-17,Süd,Tufted Duck,1,31,12.0
2020-11-18,Süd,Mallard,1,7,9.7
2020-11-18,Süd,Eurasian Wigeon,1,1,9.7
2020-11-18,Süd,Tufted Duck,1,50,9.7
2020-11-19,Süd,Mallard,1,16,22.1
2020-11-19,Süd,Tufted Duck,1,1,22.1
2020-11-20,Süd,Mallard,1,10,19.8
2020-11-20,Süd,Eurasian Wigeon,1,1,19.8
2020-11-20,Süd,Tufted Duck,1,25,19.8
2020-11-21,Nord,Mallard,1,140,27.7
2020-11-21,Nord,Tufted Duck,1,1,27.7
2020-11-21,Süd,Mallard,1,1,10.0
2020-11-21,Süd,Eurasian Wigeon,1,1,10.0
2020-11-21,Süd,Tufted Duck,1,1,10.0
2020-11-22,Nord,Mallard,1,42,27.3
2020-11-22,Nord,Tufted Duck,1,1,27.3
2020-11-22,Süd,Mallard,1,1,8.2
2020-11-22,Süd,Eurasian Wigeon,1,29,8.2
2020-11-22,Süd,Tufted Duck,1,1,8.2
2020-11-23,Süd,Mallard,1,5,11.0
2020-11-23,Süd,Eurasian Wigeon,1,6,11.0
2020-11-23,Süd,Tufted Duck,1,400,11.0
2020-11-24,Süd,Mallard,1,25,11.3
2020-11-24,Süd,Tufted Duck,1,1,11.3
2020-11-25,Süd,Mallard,1,9,6.3
2020-11-26,Süd,Mallard,1,1,7.6
2020-11-26,Süd,Eurasian Wigeon,1,2,7.6
2020-11-26,Süd,Tufted Duck,1,20,7.6
2020-11-27,Süd,Mallard,1,7,9.7
2020-11-27,Süd,Tufted Duck,1,50,9.7
2020-11-28,Süd,Mallard,1,4,15.2
2020-11-28,Süd,Eurasian Wigeon,1,1,15.2
2020-11-28,Süd,Tufted Duck,1,1,15.2
2020-11-29,Nord,Mallard,1,33,9.6
2020-11-29,Nord,Eurasian Wigeon,1,2,9.6
2020-11-29,Nord,Tufted Duck,1,38,9.6
2020-11-29,Süd,Mallard,1,10,15.4
2020-11-29,Süd,Eurasian Wigeon,1,6,15.4
2020-11-29,Süd,Tufted Duck,1,500,15.4
2020-11-30,Nord,Mallard,1,58,17.4
2020-11-30,Süd,Mallard,1,1,9.0
2020-11-30,Süd,Eurasian Wigeon,1,11,9.0
2020-11-30,Süd,Tufted Duck,1,1,9.0
2020-12-01,Süd,Mallard,1,150,13.0
2020-12-01,Süd,Eurasian Wigeon,1,1,13.0
2020-12-01,Süd,Tufted Duck,1,55,13.0
2020-12-02,Nord,Mallard,1,53,12.5
2020-12-02,Süd,Mallard,1,1,11.0
2020-12-02,Süd,Tufted Duck,1,1,11.0
2020-12-03,Süd,Mallard,1,35,11.4
2020-12-04,Süd,Mallard,1,12,24.4
2020-12-04,Süd,Tufted Duck,1,17,24.4
2020-12-05,Süd,Mallard,1,1,16.9
2020-12-05,Süd,Eurasian Wigeon,1,36,16.9
2020-12-05,Süd,Tufted Duck,1,1,16.9
2020-12-06,Süd,Mallard,1,12,12.7
2020-12-06,Süd,Eurasian Wigeon,1,6,12.7
2020-12-06,Süd,Tufted Duck,1,12,12.7
2020-12-07,Süd,Mallard,1,2,11.9
2020-12-07,Süd,Eurasian Wigeon,1,1,11.9
2020-12-07,Süd,Tufted Duck,1,700,11.9
2020-12-08,Nord,Mallard,1,50,11.5
2020-12-08,Nord,Eurasian Wigeon,1,1,11.5
2020-12-08,Süd,Mallard,1,8,11.7
2020-12-08,Süd,Eurasian Wigeon,1,3,11.7
2020-12-08,Süd,Tufted Duck,1,1,11.7
2020-12-09,Süd,Mallard,1,1,15.6
2020-12-09,Süd,Tufted Duck,1,1,15.6
2020-12-10,Süd,Mallard,1,15,11.2
2020-12-11,Nord,Mallard,1,50,20.3
2020-12-11,Süd,Mallard,1,2,10.0
2020-12-11,Süd,Tufted Duck,1,6,10.0
2020-12-12,Süd,Mallard,1,30,13.9
2020-12-12,Süd,Eurasian Wigeon,1,2,13.9
2020-12-12,Süd,Tufted Duck,1,35,13.9
2020-12-13,Süd,Mallard,1,10,15.7
2020-12-13,Süd,Eurasian Wigeon,1,5,15.7
2020-12-13,Süd,Tufted Duck,1,400,15.7
2020-12-14,Süd,Mallard,1,1,11.6
2020-12-14,Süd,Tufted Duck,1,1,11.6
2020-12-15,Süd,Mallard,1,16,7.7
2020-12-15,Süd,Tufted Duck,1,6,7.7
2020-12-16,Süd,Mallard,1,4,9.1
2020-12-16,Süd,Tufted Duck,1,62,9.1
2020-12-17,Süd,Mallard,1,9,10.5
2020-12-17,Süd,Tufted Duck,1,16,10.5
2020-12-18,Nord,Mallard,1,19,16.4
2020-12-18,Nord,Tufted Duck,1,18,16.4
2020-12-18,Süd,Mallard,1,1,9.5
2020-12-18,Süd,Eurasian Wigeon,1,3,9.5
2020-12-18,Süd,Tufted Duck,1,1,9.5
2020-12-19,Nord,Mallard,1,17,18.5
2020-12-19,Nord,Tufted Duck,1,14,18.5
2020-12-19,Süd,Mallard,1,1,10.7
2020-12-19,Süd,Eurasian Wigeon,1,2,10.7
2020-12-19,Süd,Tufted Duck,1,1,10.7
2020-12-20,Nord,Mallard,1,16,14.5
2020-12-20,Süd,Mallard,1,1,9.4
2020-12-20,Süd,Eurasian Wigeon,1,1,9.4
2020-12-20,Süd,Tufted Duck,1,1,9.4
2020-12-21,Süd,Mallard,1,1,12.6
2020-12-21,Süd,Eurasian Wigeon,1,30,12.6
2020-12-21,Süd,Tufted Duck,1,40,12.6
2020-12-22,Süd,Mallard,1,1,27.1
2020-12-22,Süd,Tufted Duck,1,6,27.1
2020-12-23,Süd,Mallard,1,1,21.0
2020-12-23,Süd,Eurasian Wigeon,1,30,21.0
2020-12-23,Süd,Tufted Duck,1,1,21.0
2020-12-24,Süd,Mallard,1,77,31.4
2020-12-24,Süd,Eurasian Wigeon,1,1,31.4
2020-12-24,Süd,Tufted Duck,1,1,31.4
2020-12-25,Nord,Mallard,1,27,15.2
2020-12-25,Nord,Tufted Duck,1,6,15.2
2020-12-25,Süd,Mallard,1,1,25.6
2020-12-25,Süd,Eurasian Wigeon,1,5,25.6
2020-12-25,Süd,Tufted Duck,1,150,25.6
2020-12-26,Süd,Mallard,1,40,11.1
2020-12-26,Süd,Eurasian Wigeon,1,30,11.1
2020-12-26,Süd,Tufted Duck,1,9,11.1
2020-12-27,Süd,Mallard,1,1,11.2
2020-12-27,Süd,Eurasian Wigeon,1,5,11.2
2020-12-27,Süd,Tufted Duck,1,1,11.2
2020-12-28,Süd,Mallard,1,20,12.8
2020-12-28,Süd,Eurasian Wigeon,1,40,12.8
2020-12-28,Süd,Tufted Duck,1,40,12.8
2020-12-29,Nord,Mallard,1,1,20.7
2020-12-29,Nord,Tufted Duck,1,1,20.7
2020-12-29,Süd,Mallard,1,20,19.9
2020-12-29,Süd,Eurasian Wigeon,1,12,19.9
2020-12-29,Süd,Tufted Duck,1,1,19.9
2020-12-30,Nord,Mallard,1,3,22.1
2020-12-30,Nord,Tufted Duck,1,18,22.1
2020-12-30,Süd,Mallard,1,20,11.1
2020-12-30,Süd,Eurasian Wigeon,1,130,11.1
2020-12-30,Süd,Tufted Duck,1,150,11.1
2020-12-31,Süd,Mallard,1,35,12.3
2020-12-31,Süd,Eurasian Wigeon,1,24,12.3
2020-12-31,Süd,Tufted Duck,1,2,12.3
2021-01-01,Nord,Mallard,1,20,14.5
2021-01-01,Nord,Eurasian Wigeon,1,1,14.5
2021-01-01,Nord,Tufted Duck,1,10,14.5
2021-01-01,Süd,Mallard,1,160,10.1
2021-01-01,Süd,Eurasian Wigeon,1,4,10.1
2021-01-01,Süd,Tufted Duck,1,7,10.1
2021-01-02,Süd,Mallard,1,1,10.3
2021-01-02,Süd,Eurasian Wigeon,1,22,10.3
2021-01-02,Süd,Tufted Duck,1,70,10.3
2021-01-03,Nord,Mallard,1,27,26.3
2021-01-03,Nord,Tufted Duck,1,12,26.3
2021-01-03,Süd,Mallard,1,1,8.2
2021-01-03,Süd,Eurasian Wigeon,1,3,8.2
2021-01-03,Süd,Tufted Duck,1,1,8.2
2021-01-04,Süd,Mallard,1,12,10.6
2021-01-04,Süd,Eurasian Wigeon,1,2,10.6
2021-01-04,Süd,Tufted Duck,1,15,10.6
2021-01-05,Süd,Mallard,1,1,6.1
2021-01-05,Süd,Eurasian Wigeon,1,5,6.1
2021-01-05,Süd,Tufted Duck,1,1,6.1
