Date,PM2.5_mean,PM2.5_var,PM2.5_min,PM2.5_max,PM10_mean,PM10_var,PM10_min,PM10_max
2021-09-12,5.384583333333333,5.6077389492753635,2.87,9.11,7.524583333333333,7.063991123188408,3.85,12.05
2021-09-13,3.6025000000000005,3.8858456521739133,1.26,8.57,7.637083333333333,6.6259172101449275,4.56,14.79
2021-09-14,8.984166666666667,21.80719057971013,4.59,20.34,14.285416666666668,49.895173731884086,6.44,29.03
2021-09-15,9.78625,14.619928804347825,5.62,19.3,11.25625,12.267085326086956,8.03,20.44
2021-09-16,6.149166666666667,22.310381884057975,2.86,18.85,8.947916666666666,18.566095471014492,4.73,19.84
2021-09-17,1.9308333333333334,0.6587905797101449,0.92,3.72,2.99,2.781339130434784,1.16,6.19
2021-09-18,2.169166666666667,0.26526884057971,1.54,3.37,2.6750000000000003,0.4816521739130438,1.75,4.04
2021-09-19,1.205,0.05868695652173916,0.82,1.77,1.6179166666666667,0.11568677536231886,1.12,2.38
2021-09-20,1.8475000000000001,0.9709065217391304,0.74,3.68,2.4608333333333334,1.5149557971014493,1.12,4.79
2021-09-21,5.26875,3.8432201086956503,3.38,9.29,6.772083333333334,5.56950416666667,4.13,11.32
2021-09-22,6.144583333333333,4.741312862318843,3.78,10.59,10.03,4.1045304347826095,7.56,14.24
2021-09-23,17.749166666666667,194.1806601449276,2.32,37.15,20.838333333333335,178.7150492753623,4.13,39.05
2021-09-24,3.51,0.5420608695652172,2.46,5.73,10.62875,10.608411413043488,6.5,16.68
2021-09-25,10.50375,21.00880706521739,6.57,25.52,14.512500000000001,26.701089130434777,8.73,30.44
2021-09-26,14.124583333333334,33.835278079710136,8.66,28.6,16.432916666666667,46.411847644927505,10.51,33.48
2021-09-27,10.216666666666667,14.260205797101454,2.91,14.55,11.104583333333332,15.75163460144927,3.19,15.58
2021-09-28,8.75375,28.394737499999998,2.75,20.51,12.047083333333333,44.09636938405798,2.98,25.48
2021-09-29,8.197916666666666,10.623625905797097,2.34,15.86,10.615833333333333,20.66641666666667,2.67,20.25
2021-09-30,1.6091666666666666,0.3167297101449275,0.89,3.55,2.8995833333333336,1.2958476449275367,1.19,4.86
2021-10-01,4.779583333333333,0.9236215579710149,3.05,7.39,6.130416666666666,1.068117210144927,4.25,8.84
2021-10-02,5.0725,6.079297826086954,2.25,10.23,5.816666666666666,6.510484057971016,2.86,11.11
2021-10-03,2.0616666666666665,0.28437101449275354,1.41,3.27,2.283333333333333,0.3687536231884056,1.52,3.61
2021-10-04,3.62125,1.3477766304347831,1.55,6.21,4.648333333333333,2.2217014492753617,1.89,7.5
2021-10-05,3.8154166666666662,0.6872085144927534,2.67,5.77,4.6425,1.3015065217391297,3.05,7.23
2021-10-06,4.3845833333333335,5.123469384057972,1.62,8.64,5.389583333333333,6.577673731884058,2.2,10.32
2021-10-07,9.516666666666667,43.87372753623188,3.65,28.14,11.164583333333333,54.35753894927535,4.23,31.95
2021-10-08,14.560833333333333,72.4667992753623,3.82,31.41,16.344166666666666,87.58215579710145,4.22,35.51
2021-10-09,12.042916666666665,18.32147373188405,6.93,18.36,13.945,23.208199999999998,8.39,21.43
2021-10-10,12.854166666666666,19.185147101449274,6.88,22.82,14.65125,21.117611413043477,8.24,25.19
2021-10-11,9.820416666666667,96.45139547101446,1.85,26.68,12.187083333333334,87.48072590579712,3.12,28.31
2021-10-12,2.3695833333333334,1.9758302536231884,1.37,6.31,3.6445833333333333,2.9055128623188407,1.76,8.25
2021-10-13,4.622916666666667,10.681421557971014,1.53,12.28,6.951666666666667,15.766257971014493,2.71,15.94
2021-10-14,2.2708333333333335,0.4681471014492753,1.48,3.5,3.8216666666666668,0.8890492753623186,2.25,5.21
2021-10-15,3.893333333333333,5.381266666666667,1.53,9.1,6.554166666666667,7.050199275362319,1.84,11.83
2021-10-16,1.8787500000000001,0.17564619565217401,1.22,2.77,4.68,1.5089478260869569,3.3,7.44
2021-10-17,7.7725,10.50463695652174,2.06,12.96,11.101666666666667,9.934579710144929,5.41,16.06
2021-10-18,17.41875,98.83446358695653,7.72,36.92,19.769166666666667,112.03076449275365,9.07,40.32
2021-10-19,13.83625,62.512685326086924,3.09,24.67,14.9275,71.18506304347827,3.6,26.31
2021-10-20,4.424166666666667,3.899512318840579,2.15,7.7,5.5225,7.632550000000002,2.28,9.76
2021-10-21,1.5195833333333333,0.4752650362318839,0.72,3.14,1.8879166666666667,0.5330085144927534,0.94,3.33
2021-10-22,1.4233333333333331,0.08437101449275351,1.06,1.98,2.652083333333333,1.3065737318840578,1.58,4.87
2021-10-23,2.2045833333333333,1.4533389492753621,1.13,5.33,5.213333333333334,2.2176231884057973,3.93,8.7
2021-10-24,6.16,6.142478260869564,3.74,11.12,9.154166666666667,10.220442753623187,5.55,15.5
2021-10-25,10.542916666666667,15.313691123188404,3.93,16.62,12.187083333333334,17.27269981884058,5.37,18.52
2021-10-26,9.278333333333334,24.239257971014478,3.91,17.89,10.464583333333334,24.21575634057971,5.01,19.23
2021-10-27,5.22125,5.983654891304351,2.59,9.05,7.830416666666667,9.734873731884054,3.85,12.43
2021-10-28,9.630833333333333,21.026294927536238,4.54,18.21,11.435,26.815504347826078,5.71,21.02
2021-10-29,8.635833333333332,13.046434057971009,4.14,15.19,9.778333333333334,13.869797101449278,5.12,16.66
2021-10-30,8.879583333333333,6.847473731884065,4.77,13.09,9.88,7.417930434782612,5.12,14.26
2021-10-31,4.498,3.8468916666666675,1.95,8.5,5.0708,4.535374333333338,2.44,9.39
2021-11-01,3.127916666666667,0.6903215579710146,2.04,4.62,4.423333333333333,2.09680579710145,2.17,6.72
2021-11-02,15.734166666666667,199.6663992753623,3.58,46.84,18.455000000000002,234.79911304347823,5.18,52.18
2021-11-03,11.197916666666666,27.98673025362319,3.24,24.46,12.7975,37.67421086956522,3.79,28.12
2021-11-04,5.543333333333333,4.953475362318838,3.56,11.12,6.0304166666666665,5.976821557971013,3.82,12.45
2021-11-05,5.72375,17.16784184782608,1.65,12.11,7.1554166666666665,12.78519981884058,2.78,12.77
2021-11-06,7.742083333333333,15.15669547101449,1.71,14.81,10.0625,15.51822826086956,4.47,17.38
2021-11-07,2.53625,1.517050543478262,0.97,6.38,3.1779166666666665,1.6913128623188394,1.12,6.93
2021-11-08,9.465416666666668,133.91131286231885,2.61,38.06,11.06,143.75179130434782,3.41,40.43
2021-11-09,11.294166666666667,41.95640797101451,4.97,32.56,15.08,35.7398260869565,8.06,34.27
2021-11-10,18.323333333333334,7.880275362318839,12.05,22.2,21.376666666666665,8.177144927536231,15.58,25.64
2021-11-11,24.491249999999997,10.677863586956516,17.47,29.2,26.53708333333333,10.312073731884057,19.78,30.96
2021-11-12,20.534166666666668,67.36996449275365,8.55,34.16,22.073333333333334,77.39701449275358,9.33,36.61
2021-11-13,26.07166666666667,13.474823188405821,20.89,31.05,27.376666666666665,14.099336231884058,21.91,32.66
2021-11-14,24.107083333333335,66.24184764492753,13.23,37.24,25.58458333333333,70.99443460144927,14.17,39.47
2021-11-15,7.178333333333334,6.526657971014496,3.42,11.75,8.306666666666667,6.707031884057971,4.53,12.72
2021-11-16,25.842083333333335,72.98003460144926,11.39,41.13,28.792083333333334,87.36369547101447,13.16,45.44
2021-11-17,17.043333333333333,87.10326666666664,2.51,26.27,18.655833333333334,83.86919057971012,4.5,28.33
2021-11-18,2.8708333333333336,0.38226014492753607,2.09,4.04,5.822916666666667,3.4244737318840586,3.83,9.73
2021-11-19,3.51,0.23253043478260868,2.93,4.5,10.033333333333333,3.095092753623191,8.34,13.84
2021-11-20,4.8225,5.568506521739129,2.23,10.45,8.499166666666666,9.680207971014493,3.05,13.8
2021-11-21,2.4925,0.2512630434782608,1.71,3.65,4.00125,0.6774288043478264,2.32,5.24
2021-11-22,4.526666666666666,4.583823188405797,1.59,7.72,5.791250000000001,6.55585489130435,2.15,9.53
2021-11-23,3.901666666666667,1.2486666666666666,1.76,5.06,6.771249999999999,4.732350543478261,2.79,9.92
2021-11-24,5.833749999999999,15.951615760869561,2.94,18.39,8.6725,19.989706521739123,4.49,21.89
2021-11-25,14.144166666666665,64.54469492753627,2.22,24.7,16.017500000000002,68.5195847826087,3.72,27.47
2021-11-26,3.967916666666667,3.5925389492753617,1.57,6.81,4.616666666666666,3.607127536231884,2.06,7.43
2021-11-27,5.75125,2.123576630434783,3.92,9.32,6.084166666666667,2.307790579710145,4.19,9.93
2021-11-28,10.445416666666667,47.012878079710156,3.09,25.03,11.234583333333333,52.68845199275363,3.48,26.28
2021-11-29,8.336666666666668,28.8224231884058,1.46,22.43,9.217916666666666,29.25478242753623,1.98,23.21
2021-11-30,3.3320833333333333,4.210938949275362,1.5,8.48,5.755,6.870973913043478,2.57,12.48
2021-12-01,1.7666666666666666,1.6572579710144917,0.5,5.74,2.595,4.440913043478261,0.6,9.42
2021-12-02,1.7533333333333332,2.488336231884058,0.5,5.51,2.2983333333333333,3.7006405797101456,0.57,6.72
2021-12-03,4.207083333333333,2.415169384057971,1.63,6.18,4.8725,2.5387586956521737,2.22,7.14
2021-12-04,7.388333333333333,4.309814492753627,3.69,10.98,8.023333333333333,4.384579710144929,4.02,11.62
2021-12-05,7.8062499999999995,6.4959374999999975,2.36,13.5,8.060833333333333,6.9022340579710155,2.47,13.96
2021-12-06,9.843333333333334,13.081284057971002,3.83,17.13,10.731250000000001,13.623220108695648,4.46,18.04
2021-12-07,8.532916666666667,0.9755693840579716,6.89,10.22,9.34,0.8154260869565225,7.81,10.94
2021-12-08,6.32,8.363973913043479,3.23,11.64,6.90625,10.07404184782609,3.39,12.61
2021-12-09,16.96125,13.51477663043478,9.94,20.6,18.22041666666667,17.455265036231875,10.59,22.48
2021-12-10,16.294166666666666,2.080147101449278,14.2,19.03,18.047083333333333,3.7248302536231805,15.61,21.73
2021-12-11,17.68625,29.697363586956524,10.07,26.36,19.25125,33.65668967391307,10.94,28.24
2021-12-12,7.534583333333334,13.344504166666665,3.08,16.75,8.287083333333333,18.16597807971014,3.27,18.79
2021-12-13,8.769583333333333,2.9464998188405813,7.02,12.52,10.205833333333333,3.5583210144927535,8.26,14.24
2021-12-14,12.28125,4.005898369565222,8.41,14.54,13.639166666666668,3.8176079710144917,9.99,16.03
2021-12-15,9.202083333333333,7.983721557971008,4.49,12.48,10.387083333333333,5.348221557971015,7.19,13.24
2021-12-16,6.048749999999999,1.1896201086956515,4.57,8.09,11.501666666666667,7.765884057971016,7.79,16.97
2021-12-17,6.2825,1.9264369565217399,4.55,8.64,8.061666666666666,1.502814492753624,6.22,10.22
2021-12-18,2.17,1.0181652173913036,0.87,4.06,3.9670833333333335,1.7685259057971014,1.8,6.6
2021-12-19,2.3020833333333335,0.5457911231884056,1.3,3.72,6.5058333333333325,1.6445731884057981,4.47,8.79
2021-12-20,7.3308333333333335,20.266894927536228,2.8,18.42,8.949583333333333,26.349673731884057,3.63,21.65
2021-12-21,25.795,142.97242608695652,12.3,49.14,28.673333333333332,155.36830144927538,15.03,52.99
2021-12-22,13.825833333333334,6.093694927536231,10.49,17.81,15.09625,8.7055375,11.49,19.98
2021-12-23,15.320833333333333,6.171355797101454,11.36,17.95,16.590833333333332,5.928764492753623,12.87,19.75
2021-12-24,10.715833333333334,34.77004275362319,0.7,20.14,11.239583333333334,34.52124764492754,1.07,20.87
2021-12-25,22.419583333333335,176.3127606884058,4.72,41.01,24.855833333333333,196.2731036231884,5.93,44.34
2021-12-26,8.385,17.61586956521739,3.91,22.16,9.90375,19.575146195652177,5.41,24.73
2021-12-27,12.3825,13.714663043478248,5.86,17.08,13.860833333333334,13.84086014492754,7.23,18.95
2021-12-28,11.22375,8.555233152173914,6.96,14.65,11.915833333333333,9.011790579710144,7.49,15.66
2021-12-29,21.782083333333333,68.58741721014492,8.03,38.96,23.39375,80.56744184782612,8.71,41.67
2021-12-30,5.507083333333333,3.7069172101449275,2.26,9.58,7.2375,9.749010869565218,2.61,13.06
2021-12-31,2.5295833333333335,0.6138476449275366,1.63,4.78,3.250833333333333,0.9719210144927534,1.82,5.84
2022-01-01,6.147916666666667,7.656295471014494,3.09,12.22,9.466666666666667,12.830675362318837,4.75,17.33
2022-01-02,3.9608333333333334,1.4817644927536233,2.12,6.04,4.555833333333333,1.1576427536231881,2.49,6.22
2022-01-03,2.8833333333333333,0.7631014492753626,1.37,4.5,4.099166666666666,1.9913905797101445,1.54,6.27
2022-01-04,4.22375,4.625650543478262,1.33,7.87,5.355416666666667,6.74217373188406,1.78,10.25
2022-01-05,1.7395833333333333,0.2686128623188407,1.04,2.97,3.945,2.4174782608695655,1.36,6.93
2022-01-06,7.34375,15.649728804347829,1.67,17.37,9.390833333333333,18.406199275362315,3.06,19.37
2022-01-07,6.322500000000001,8.629436956521742,2.94,12.58,7.495833333333334,16.83111231884058,3.16,16.43
2022-01-08,8.1175,8.56238478260869,2.2,13.2,9.230833333333333,9.74307753623189,2.34,14.51
2022-01-09,1.735,0.6628347826086957,0.5,3.14,2.2333333333333334,1.6828318840579712,0.62,5.25
2022-01-10,15.743333333333332,172.74577971014492,3.01,42.72,17.794999999999998,193.98634782608696,4.83,46.68
2022-01-11,19.35125,19.557933152173913,12.73,32.55,21.881249999999998,22.115507065217397,14.14,35.6
2022-01-12,15.683333333333332,60.225797101449245,5.64,25.95,18.25125,51.13956793478263,8.55,27.79
2022-01-13,7.269583333333333,15.42604764492754,2.3,13.41,12.183750000000002,18.20524184782609,5.84,18.76
2022-01-14,3.3375,2.8439586956521747,1.53,6.9,8.48,8.39226086956522,4.42,13.68
2022-01-15,8.722083333333332,19.066878079710154,3.86,18.35,14.555416666666666,20.43661721014493,9.33,24.73
2022-01-16,14.989166666666668,101.42352101449276,2.79,35.93,17.532083333333333,96.32762590579709,6.36,38.05
2022-01-17,1.9395833333333332,0.23321286231884059,1.3,2.81,6.98875,3.6419418478260863,3.51,9.36
2022-01-18,3.2258333333333336,1.3548166666666663,1.9,5.1,7.68,4.355008695652171,4.16,11.77
2022-01-19,11.385833333333332,23.810964492753616,1.85,17.54,14.000416666666666,30.777821557971023,3.02,21.47
2022-01-20,1.2562499999999999,0.09858097826086956,0.76,1.97,3.3645833333333335,0.8653737318840576,2.11,5.47
2022-01-21,1.6841666666666668,0.31231231884057964,1.12,3.23,3.012916666666667,0.8356911231884057,1.54,5.1
2022-01-22,3.39125,1.0731244565217386,1.93,5.25,5.530833333333334,2.8741210144927534,2.92,8.15
2022-01-23,1.74,0.0008000000000000014,1.72,1.76,3.38,0.08819999999999997,3.17,3.59
2022-01-24,11.889545454545454,17.79044264069264,6.51,19.69,13.502727272727272,18.170173160173164,8.19,21.34
2022-01-25,16.885416666666668,25.00378242753623,9.52,25.13,18.460416666666667,26.838691123188415,10.82,27.11
2022-01-26,15.634583333333333,22.778469384057956,7.95,22.39,16.925416666666667,22.034825905797096,9.49,24.12
2022-01-27,6.124583333333334,18.318930253623204,2.04,12.04,8.175416666666667,12.678504166666668,3.4,13.52
2022-01-28,2.245833333333333,0.18995579710144925,1.75,3.37,8.678749999999999,1.2267157608695654,6.9,10.91
2022-01-29,3.77875,4.747498369565218,1.12,7.56,5.809166666666666,4.636077536231883,1.96,9.37
2022-01-30,2.325833333333333,0.3304601449275364,1.43,3.01,9.692083333333334,4.803782427536232,5.9,14.03
2022-01-31,6.581666666666667,8.162884057971011,1.69,10.74,8.002083333333333,4.2031389492753615,5.03,11.24
2022-02-01,2.3625000000000003,1.7646978260869566,0.84,6.61,3.1616666666666666,2.7137101449275374,1.46,7.44
2022-02-02,1.9437499999999999,0.583128804347826,0.78,3.6,5.715,2.0145130434782614,3.08,7.51
2022-02-03,8.142916666666666,8.514621557971012,3.95,14.05,9.521666666666667,8.117423188405803,5.25,14.97
2022-02-04,9.356250000000001,47.209746195652194,0.81,18.78,10.551250000000001,56.35636793478258,1.05,20.82
2022-02-05,1.6933333333333334,0.32605797101449274,0.92,3.0,2.6758333333333333,0.8915036231884059,1.31,4.34
2022-02-06,0.8850000000000001,0.04463478260869565,0.54,1.57,1.08,0.06398260869565219,0.63,1.7
2022-02-07,1.3412499999999998,0.2250722826086956,0.61,2.4,3.8425,2.9418456521739116,1.06,7.1
2022-02-08,5.892499999999999,11.473845652173909,2.45,12.76,7.729583333333333,12.73929981884058,3.86,14.59
2022-02-09,8.049583333333333,11.611699818840572,3.61,13.57,9.889166666666666,15.648277536231882,4.38,16.32
2022-02-10,9.398333333333333,20.588936231884066,4.28,19.11,11.104999999999999,20.88024347826087,5.13,20.59
2022-02-11,7.288333333333334,16.382605797101455,1.11,14.35,9.160416666666666,16.067204166666663,2.15,16.1
2022-02-12,6.01875,1.5697070652173912,3.93,7.71,8.520416666666668,3.011473731884056,5.83,11.12
2022-02-13,12.110416666666666,15.805204166666675,6.83,22.11,13.444166666666668,16.75443405797102,7.95,23.59
2022-02-14,8.81875,32.533046195652176,1.82,18.44,9.73875,34.214246195652166,2.4,19.63
2022-02-15,4.835416666666666,2.518643297101448,2.65,8.12,5.588333333333334,3.0628666666666646,2.83,9.23
2022-02-16,2.5204166666666667,1.937795471014493,0.76,5.2,2.7449999999999997,1.92964347826087,0.94,5.42
2022-02-17,1.2533333333333334,0.12361449275362318,0.73,1.86,2.9775000000000005,2.736889130434783,1.06,5.43
2022-02-18,2.99,4.369626086956522,0.52,6.42,4.489583333333333,6.739012862318844,1.12,8.6
2022-02-19,0.9954166666666667,0.18520851449275363,0.5,2.36,1.7170833333333333,0.25580416666666667,0.92,2.65
2022-02-20,3.12,0.1567999999999999,2.84,3.4,3.325,0.15125000000000002,3.05,3.6
2022-02-21,1.0763636363636364,0.15985281385281389,0.54,1.94,2.0072727272727273,1.6793731601731605,0.76,5.4
2022-02-22,2.3329166666666663,1.1948302536231883,1.08,4.77,5.526666666666666,2.6038753623188393,3.33,7.86
2022-02-23,4.158333333333333,10.099588405797101,1.8,13.64,7.358750000000001,7.85093315217391,4.47,16.4
2022-02-24,8.813333333333334,28.012397101449277,1.04,15.19,10.515416666666667,38.67153025362315,1.24,17.68
2022-02-25,2.46,1.105782608695652,0.89,4.78,4.299166666666667,4.0277992753623195,1.17,7.95
2022-02-26,3.984166666666667,3.6477818840579723,1.86,7.54,7.2995833333333335,2.1607867753623187,3.67,8.92
2022-02-27,8.615416666666667,2.528104166666666,6.69,11.84,10.130416666666667,3.9632650362318858,7.67,14.07
2022-02-28,12.117083333333333,12.17536938405797,7.45,17.47,13.805416666666666,15.397956340579716,8.3,19.45
2022-03-01,16.1475,36.204358695652175,7.91,27.4,18.67125,51.85481141304349,8.86,32.23
2022-03-02,26.000416666666666,26.33983894927537,19.53,39.82,29.529583333333335,28.508499818840573,21.27,43.08
2022-03-03,22.81125,258.4802374999999,3.94,43.53,24.83875,284.65911576086944,4.57,47.13
2022-03-04,11.374583333333334,56.61364329710143,2.28,22.25,12.689583333333333,63.05805634057975,2.69,23.51
2022-03-05,4.684583333333333,1.806617210144927,3.09,7.84,5.7825,2.6172543478260866,4.04,9.59
2022-03-06,6.9991666666666665,28.696529710144933,2.48,20.1,8.543750000000001,41.46563315217391,3.08,24.27
2022-03-07,16.037499999999998,42.35978478260869,5.22,27.05,19.129583333333333,57.91847373188407,6.03,32.02
2022-03-08,15.279583333333333,21.756725905797104,7.94,25.07,18.490416666666665,34.611117210144904,8.91,29.39
2022-03-09,15.684166666666668,13.080138405797102,10.92,23.04,18.505416666666665,16.92171286231885,14.02,27.25
2022-03-10,22.084166666666665,42.52175579710148,11.58,31.82,25.195416666666663,50.67509547101448,13.31,35.27
2022-03-11,10.81875,2.2201331521739145,8.87,13.72,12.339583333333332,2.241769384057969,10.32,15.17
2022-03-12,7.480416666666667,2.171099818840582,5.71,10.65,8.635416666666666,2.535338949275363,6.84,12.33
2022-03-13,10.977083333333333,0.3880563405797102,9.65,11.94,12.780416666666667,0.6232650362318829,11.08,13.98
2022-03-14,15.049166666666666,5.8198688405797085,11.21,19.95,16.859166666666667,7.11979927536232,12.3,22.86
2022-03-15,22.971666666666668,58.60843188405797,11.89,38.15,25.30458333333333,63.97916503623187,13.55,41.07
2022-03-16,17.41875,63.12355054347824,7.53,27.2,18.72875,67.62447228260875,8.15,29.33
2022-03-17,11.455833333333333,44.06236449275362,1.46,21.45,14.0575,33.383941304347815,4.22,22.95
2022-03-18,14.175833333333335,37.575181884057976,6.61,27.49,18.214166666666667,48.50318188405797,8.12,33.27
